wavelength flux err_flux
(4497.18497204831,) (5.377920530640278,) (0.5377920530640278,)
(4498.4403482955,) (5.824856185168464,) (0.5824856185168464,)
(4499.69574662517,) (6.482429462894717,) (0.6482429462894717,)
(4500.95116687742,) (6.205969937672761,) (0.6205969937672762,)
(4502.20660889233,) (5.418214785215551,) (0.5418214785215552,)
(4503.46207251001,) (6.584176926994278,) (0.6584176926994278,)
(4504.71755757054,) (6.538789740806788,) (0.6538789740806787,)
(4505.97306391402,) (6.147632965547027,) (0.6147632965547027,)
(4507.22859138055,) (5.77023509531896,) (0.5770235095318961,)
(4508.48413981021,) (4.9995936842768804,) (0.49995936842768807,)
(4509.7397090431,) (5.4040732652133565,) (0.5404073265213356,)
(4510.99529891931,) (5.795300702599687,) (0.5795300702599687,)
(4512.25090927893,) (5.403874508041591,) (0.5403874508041591,)
(4513.50653996206,) (5.36679757410786,) (0.536679757410786,)
(4514.7621908088,) (4.86204506832357,) (0.486204506832357,)
(4516.01786165923,) (5.779034786747576,) (0.5779034786747576,)
(4517.27355235345,) (5.561081715017189,) (0.5561081715017189,)
(4518.52926273155,) (5.982936083069853,) (0.5982936083069853,)
(4519.78499263362,) (4.948416855229409,) (0.4948416855229409,)
(4521.04074189976,) (6.109423925410021,) (0.6109423925410021,)
(4522.29651037007,) (5.164512477855322,) (0.5164512477855322,)
(4523.55229788463,) (5.2916932914249895,) (0.5291693291424989,)
(4524.80810428353,) (5.726748049271914,) (0.5726748049271915,)
(4526.06392940688,) (6.017623994884853,) (0.6017623994884853,)
(4527.31977309476,) (5.301248932316849,) (0.5301248932316849,)
(4528.57563518727,) (5.481649101529706,) (0.5481649101529706,)
(4529.8315155245,) (4.9379209956714085,) (0.4937920995671409,)
(4531.08741394655,) (5.454194393775524,) (0.5454194393775524,)
(4532.3433302935,) (5.479541414603965,) (0.5479541414603964,)
(4533.59926440545,) (5.494827262063922,) (0.5494827262063922,)
(4534.8552161225,) (5.9541311568468345,) (0.5954131156846835,)
(4536.11118528473,) (5.312792682848341,) (0.5312792682848342,)
(4537.36717173224,) (5.426175262214135,) (0.5426175262214135,)
(4538.62317530513,) (5.475485592171091,) (0.5475485592171091,)
(4539.87919584349,) (5.248648702453864,) (0.5248648702453864,)
(4541.1352331874,) (5.670815483081983,) (0.5670815483081982,)
(4542.39128717697,) (5.1271346730102865,) (0.5127134673010286,)
(4543.64735765229,) (5.611232340248236,) (0.5611232340248236,)
(4544.90344445345,) (4.863263415354468,) (0.4863263415354468,)
(4546.15954742054,) (4.4571999529297095,) (0.44571999529297096,)
(4547.41566639366,) (5.515940539637006,) (0.5515940539637005,)
(4548.67180121289,) (5.098932706137805,) (0.5098932706137804,)
(4549.92795171834,) (5.9742140765776375,) (0.5974214076577637,)
(4551.1841177501,) (5.337610846732108,) (0.5337610846732108,)
(4552.44029914826,) (5.741756831846262,) (0.5741756831846262,)
(4553.6964957529,) (5.116605556369486,) (0.5116605556369487,)
(4554.95270740414,) (5.3215387030411,) (0.53215387030411,)
(4556.20893394206,) (4.835500526885463,) (0.4835500526885463,)
(4557.46517520675,) (4.723928018907707,) (0.4723928018907707,)
(4558.7214310383,) (5.428682377268989,) (0.5428682377268989,)
(4559.97770127681,) (4.899404604525572,) (0.48994046045255724,)
(4561.23398576238,) (4.8380210374268575,) (0.48380210374268573,)
(4562.4902843351,) (4.794517883935351,) (0.4794517883935351,)
(4563.74659683505,) (4.407756483456576,) (0.44077564834565763,)
(4565.00292310233,) (5.187837268618622,) (0.5187837268618621,)
(4566.25926297704,) (4.878842924463694,) (0.4878842924463694,)
(4567.51561629927,) (4.878056174699197,) (0.48780561746991974,)
(4568.77198290911,) (4.792578353857971,) (0.47925783538579714,)
(4570.02836264666,) (5.2033497168939515,) (0.5203349716893951,)
(4571.28475535201,) (4.844960708262635,) (0.48449607082626345,)
(4572.54116086525,) (4.253213269055374,) (0.4253213269055374,)
(4573.79757902647,) (3.6786757272829425,) (0.36786757272829423,)
(4575.05400967577,) (4.593845310770634,) (0.4593845310770634,)
(4576.31045265325,) (4.704802022106723,) (0.47048020221067227,)
(4577.56690779899,) (4.822492168919222,) (0.48224921689192224,)
(4578.82337495309,) (4.774235586111579,) (0.47742355861115787,)
(4580.07985395564,) (4.904777955682045,) (0.4904777955682045,)
(4581.33634464673,) (4.954111495615384,) (0.4954111495615384,)
(4582.59284686647,) (5.927402143284604,) (0.5927402143284604,)
(4583.84936045493,) (4.241057384187646,) (0.4241057384187646,)
(4585.10588525223,) (5.122423254494911,) (0.5122423254494911,)
(4586.36242109843,) (4.2145579488903095,) (0.42145579488903095,)
(4587.61896783365,) (4.999708983714829,) (0.4999708983714829,)
(4588.87552529798,) (5.230752885350843,) (0.5230752885350843,)
(4590.1320933315,) (4.790351720058818,) (0.4790351720058818,)
(4591.38867177431,) (5.224796430046302,) (0.5224796430046302,)
(4592.64526046651,) (5.069122011145185,) (0.5069122011145185,)
(4593.90185924819,) (4.067297395848095,) (0.40672973958480946,)
(4595.15846795944,) (4.777052327980339,) (0.4777052327980339,)
(4596.41508644035,) (4.379665105305718,) (0.4379665105305718,)
(4597.67171453102,) (3.891356652807488,) (0.38913566528074883,)
(4598.92835207154,) (4.475179634750276,) (0.4475179634750276,)
(4600.184998902,) (4.947037628116266,) (0.49470376281162654,)
(4601.4416548625,) (4.225936112045995,) (0.4225936112045995,)
(4602.69831979314,) (4.532852665246831,) (0.4532852665246831,)
(4603.95499353399,) (4.692917612043305,) (0.4692917612043305,)
(4605.21167592517,) (4.097860217127587,) (0.4097860217127587,)
(4606.46836680675,) (4.853690365131534,) (0.48536903651315344,)
(4607.72506601884,) (4.290043144344004,) (0.4290043144344004,)
(4608.98177340152,) (5.111642666497304,) (0.5111642666497305,)
(4610.2384887949,) (4.8399001943487985,) (0.48399001943487985,)
(4611.49521203905,) (5.067221249585814,) (0.5067221249585814,)
(4612.75194297409,) (4.456683332179979,) (0.44566833321799787,)
(4614.0086814401,) (4.424820314733378,) (0.44248203147333776,)
(4615.26542727717,) (4.4542568260472155,) (0.44542568260472154,)
(4616.52218032539,) (4.670519255805355,) (0.46705192558053554,)
(4617.77894042487,) (4.864825866142813,) (0.48648258661428134,)
(4619.03570741569,) (4.507636673011855,) (0.4507636673011855,)
(4620.29248113794,) (4.412970956470716,) (0.44129709564707154,)
(4621.54926143173,) (4.745753922006629,) (0.4745753922006629,)
(4622.80604813714,) (5.0327418783128435,) (0.5032741878312843,)
(4624.06284109426,) (4.684686465184319,) (0.4684686465184319,)
(4625.31964014319,) (5.013890757735992,) (0.5013890757735993,)
(4626.57644512403,) (5.0439667674820035,) (0.5043966767482003,)
(4627.83325587687,) (5.1492876823674525,) (0.5149287682367453,)
(4629.09007224179,) (5.501346696610297,) (0.5501346696610298,)
(4630.34689405889,) (3.9136903266621283,) (0.3913690326662128,)
(4631.60372116827,) (4.8446443189852175,) (0.48446443189852173,)
(4632.86055341002,) (4.315029174655689,) (0.4315029174655689,)
(4634.11739062424,) (4.901593157700739,) (0.4901593157700739,)
(4635.37423265101,) (4.6223570498243385,) (0.4622357049824338,)
(4636.63107933042,) (4.67938503111893,) (0.46793850311189294,)
(4637.88793050258,) (3.7580753837741057,) (0.37580753837741054,)
(4639.14478600758,) (3.505453414469356,) (0.3505453414469356,)
(4640.4016456855,) (5.078089309836865,) (0.5078089309836865,)
(4641.65850937645,) (4.855357690456022,) (0.4855357690456022,)
(4642.91537692051,) (4.567563897293714,) (0.4567563897293714,)
(4644.17224815778,) (4.2395453222408,) (0.42395453222407997,)
(4645.42912292835,) (4.301076156638422,) (0.43010761566384226,)
(4646.68600107232,) (4.256105843908229,) (0.42561058439082294,)
(4647.94288242978,) (4.718419782400906,) (0.47184197824009055,)
(4649.19976684081,) (4.802082435449464,) (0.48020824354494634,)
(4650.45665414553,) (4.745487181795533,) (0.4745487181795533,)
(4651.71354418401,) (5.00103889444564,) (0.500103889444564,)
(4652.97043679635,) (5.16004434217452,) (0.516004434217452,)
(4654.22733182265,) (4.631509690076718,) (0.4631509690076718,)
(4655.48422910299,) (4.470418956771981,) (0.4470418956771981,)
(4656.74112847748,) (4.6544200426988445,) (0.46544200426988447,)
(4657.9980297862,) (4.554798004710199,) (0.45547980047101994,)
(4659.25493286925,) (5.179891872865527,) (0.5179891872865527,)
(4660.51183756672,) (4.2301567567938125,) (0.42301567567938125,)
(4661.76874371871,) (4.746711290649657,) (0.47467112906496567,)
(4663.0256511653,) (4.90304245572754,) (0.49030424557275404,)
(4664.28255974659,) (4.851826993594641,) (0.4851826993594641,)
(4665.53946930268,) (4.439007682536259,) (0.4439007682536259,)
(4666.79637967366,) (4.757011898914173,) (0.4757011898914173,)
(4668.05329069961,) (4.733130048502677,) (0.47331300485026767,)
(4669.31020222064,) (4.875741029609766,) (0.4875741029609766,)
(4670.56711407684,) (4.822479680202926,) (0.48224796802029263,)
(4671.8240261083,) (4.674422350071979,) (0.46744223500719795,)
(4673.08093815511,) (4.64769843402638,) (0.46476984340263805,)
(4674.33785005737,) (4.726583026583291,) (0.4726583026583291,)
(4675.59476165517,) (4.9186210133801636,) (0.49186210133801633,)
(4676.8516727886,) (4.6873819795285705,) (0.46873819795285704,)
(4678.10858329776,) (4.263093508935557,) (0.4263093508935557,)
(4679.36549302274,) (5.429442454734311,) (0.5429442454734311,)
(4680.62240180364,) (4.973320548843275,) (0.4973320548843275,)
(4681.87930948054,) (4.7258533140459225,) (0.47258533140459225,)
(4683.13621589354,) (4.462682493177296,) (0.4462682493177296,)
(4684.39312088274,) (4.2105863840980895,) (0.42105863840980895,)
(4685.65002428822,) (4.415940081310891,) (0.4415940081310891,)
(4686.90692595008,) (4.986889900871331,) (0.4986889900871331,)
(4688.16382570841,) (4.266010351137685,) (0.42660103511376846,)
(4689.42072340331,) (4.583851301245901,) (0.45838513012459015,)
(4690.67761887487,) (4.201759869877919,) (0.4201759869877919,)
(4691.93451196318,) (4.044475000008115,) (0.4044475000008115,)
(4693.19140250834,) (4.494644037390989,) (0.4494644037390989,)
(4694.44829035044,) (3.933661714176159,) (0.3933661714176159,)
(4695.70517532957,) (3.8043768750942983,) (0.38043768750942986,)
(4696.96205728583,) (3.9020474488394967,) (0.3902047448839497,)
(4698.21893605931,) (4.804975320423218,) (0.4804975320423218,)
(4699.4758114901,) (4.591090844120171,) (0.45910908441201714,)
(4700.73268341829,) (4.910737198533546,) (0.49107371985335463,)
(4701.98955168399,) (4.619885096523252,) (0.4619885096523252,)
(4703.24641612728,) (5.165128905924735,) (0.5165128905924735,)
(4704.50327658825,) (5.524265690143433,) (0.5524265690143433,)
(4705.760132907,) (4.535882638836697,) (0.45358826388366974,)
(4707.01698492363,) (5.103009261029168,) (0.5103009261029168,)
(4708.27383247821,) (4.9919369213158715,) (0.49919369213158715,)
(4709.53067541086,) (5.456234074298998,) (0.5456234074298998,)
(4710.78751356166,) (4.340497714984845,) (0.43404977149848445,)
(4712.04434677071,) (4.299127678781537,) (0.4299127678781537,)
(4713.30117487809,) (3.532443798041184,) (0.3532443798041184,)
(4714.55799772391,) (4.290788255480774,) (0.4290788255480774,)
(4715.81481514825,) (4.335099649019177,) (0.4335099649019177,)
(4717.07162699121,) (3.980561340406117,) (0.3980561340406117,)
(4718.32843309288,) (5.335088504058101,) (0.5335088504058101,)
(4719.58523329335,) (5.505201101740527,) (0.5505201101740527,)
(4720.84202743273,) (4.8844244688872145,) (0.48844244688872146,)
(4722.0988153511,) (5.696576645303017,) (0.5696576645303016,)
(4723.35559688855,) (4.25754940761322,) (0.425754940761322,)
(4724.61237188517,) (4.535524317540936,) (0.45355243175409365,)
(4725.86914018107,) (5.0942856073526945,) (0.5094285607352694,)
(4727.12590161634,) (4.223992757412894,) (0.42239927574128944,)
(4728.38265603106,) (4.313992008524429,) (0.4313992008524429,)
(4729.63940326533,) (4.79617780197032,) (0.47961778019703194,)
(4730.89614315925,) (4.579626438289932,) (0.45796264382899315,)
(4732.15287555291,) (5.297216318181996,) (0.5297216318181996,)
(4733.40960028639,) (5.278360633313276,) (0.5278360633313276,)
(4734.66631719981,) (4.452535621743363,) (0.44525356217433626,)
(4735.92302613323,) (4.55888242657197,) (0.455888242657197,)
(4737.17972692677,) (4.874732576096009,) (0.4874732576096009,)
(4738.43641942051,) (5.377980708694639,) (0.5377980708694639,)
(4739.69310345455,) (4.451686369680003,) (0.44516863696800024,)
(4740.94977886898,) (4.772812658571296,) (0.4772812658571296,)
(4742.2064455039,) (5.273969203748244,) (0.5273969203748244,)
(4743.46310319939,) (4.773352264005832,) (0.47733522640058323,)
(4744.71975179555,) (5.270169159432192,) (0.5270169159432192,)
(4745.97639113248,) (5.156440648958779,) (0.5156440648958779,)
(4747.23302105026,) (4.857539928899085,) (0.4857539928899085,)
(4748.48964138899,) (4.583355049543486,) (0.4583355049543486,)
(4749.74625198877,) (4.406303105846167,) (0.44063031058461666,)
(4751.00285268968,) (4.562534833962887,) (0.4562534833962887,)
(4752.25944333183,) (5.192324965499191,) (0.5192324965499191,)
(4753.51602375529,) (4.89431346866011,) (0.48943134686601103,)
(4754.77259380017,) (4.764661772040099,) (0.47646617720400986,)
(4756.02915330656,) (4.896855991335787,) (0.48968559913357873,)
(4757.28570211456,) (5.146868973242996,) (0.5146868973242996,)
(4758.54224006425,) (5.459301175093776,) (0.5459301175093776,)
(4759.79876699573,) (4.259855331349784,) (0.4259855331349784,)
(4761.0552827491,) (4.437798863969997,) (0.44377988639699967,)
(4762.31178716444,) (5.1084672512058615,) (0.5108467251205862,)
(4763.56828008185,) (4.9046007294938905,) (0.49046007294938904,)
(4764.82476134142,) (5.239990003380612,) (0.5239990003380612,)
(4766.08123078325,) (5.12433718331494,) (0.512433718331494,)
(4767.33768824743,) (5.237272991420288,) (0.5237272991420288,)
(4768.59413357405,) (5.0893600565652415,) (0.5089360056565242,)
(4769.85056660321,) (4.743522772646198,) (0.4743522772646198,)
(4771.10698717499,) (5.285619801778195,) (0.5285619801778194,)
(4772.3633951295,) (4.948987483352436,) (0.4948987483352436,)
(4773.61979030682,) (4.835091868756068,) (0.48350918687560684,)
(4774.87617254705,) (4.497755540581084,) (0.4497755540581084,)
(4776.13254169029,) (5.358633443091271,) (0.5358633443091272,)
(4777.38889757662,) (5.325999606816687,) (0.5325999606816687,)
(4778.64524004614,) (4.347013881013269,) (0.4347013881013269,)
(4779.90156893894,) (4.919410504452265,) (0.4919410504452265,)
(4781.15788409511,) (4.897536627499756,) (0.48975366274997556,)
(4782.41418535476,) (5.148129835266677,) (0.5148129835266677,)
(4783.67047255796,) (4.902292159996353,) (0.4902292159996353,)
(4784.92674554482,) (4.678908783756044,) (0.4678908783756044,)
(4786.18300415543,) (4.731440803848934,) (0.4731440803848934,)
(4787.43924822988,) (4.812820379154297,) (0.4812820379154297,)
(4788.69547760827,) (5.044062443222656,) (0.5044062443222657,)
(4789.95169213068,) (4.794748163033733,) (0.47947481630337335,)
(4791.20789163722,) (4.114557290107899,) (0.4114557290107899,)
(4792.46407596797,) (4.831570831647981,) (0.4831570831647981,)
(4793.72024496303,) (4.616845491670411,) (0.46168454916704105,)
(4794.97639846249,) (4.597070480865375,) (0.45970704808653745,)
(4796.23253630644,) (4.449175734926741,) (0.44491757349267413,)
(4797.48865833498,) (4.937158057240168,) (0.49371580572401685,)
(4798.7447643882,) (5.228787027574811,) (0.5228787027574812,)
(4800.0008543062,) (4.714128027035956,) (0.47141280270359565,)
(4801.25692792907,) (4.743269175574794,) (0.47432691755747947,)
(4802.51298509689,) (4.802497385386342,) (0.48024973853863423,)
(4803.76902564977,) (4.8386422539753156,) (0.48386422539753154,)
(4805.0250494278,) (5.398293960732829,) (0.539829396073283,)
(4806.28105627107,) (5.103693446366767,) (0.5103693446366767,)
(4807.53704601967,) (4.387878264983408,) (0.4387878264983408,)
(4808.7930185137,) (4.956227597769161,) (0.49562275977691617,)
(4810.04897359324,) (4.274480630855543,) (0.42744806308555433,)
(4811.30491109841,) (4.967536260994627,) (0.49675362609946266,)
(4812.56083086928,) (5.224315586282551,) (0.5224315586282551,)
(4813.81673274595,) (5.263673488211758,) (0.5263673488211758,)
(4815.07261656851,) (4.59545516930322,) (0.459545516930322,)
(4816.32848217706,) (4.921788701345707,) (0.49217887013457073,)
(4817.58432941169,) (5.116437364133474,) (0.5116437364133474,)
(4818.8401581125,) (4.806599231970554,) (0.4806599231970554,)
(4820.09596811957,) (4.922019257677746,) (0.49220192576777466,)
(4821.351759273,) (4.473744899137317,) (0.44737448991373174,)
(4822.60753141288,) (5.398668492700688,) (0.5398668492700688,)
(4823.86328437931,) (5.299117871247377,) (0.5299117871247377,)
(4825.11901801239,) (5.484451319795843,) (0.5484451319795843,)
(4826.37473215219,) (4.953438673517028,) (0.4953438673517028,)
(4827.63042663882,) (5.692816496592843,) (0.5692816496592843,)
(4828.88610131236,) (5.545367115205124,) (0.5545367115205124,)
(4830.14175601293,) (6.0380253769929615,) (0.6038025376992961,)
(4831.3973905806,) (5.142797252146397,) (0.5142797252146397,)
(4832.65300485546,) (5.1242412187265955,) (0.5124241218726595,)
(4833.90859867762,) (5.316861145696426,) (0.5316861145696425,)
(4835.16417188717,) (5.534978178160828,) (0.5534978178160828,)
(4836.41972432419,) (5.585874219837017,) (0.5585874219837017,)
(4837.67525582879,) (5.241733595600909,) (0.5241733595600909,)
(4838.93076624106,) (4.88544696351358,) (0.488544696351358,)
(4840.18625540108,) (5.133223137262809,) (0.5133223137262809,)
(4841.44172314895,) (4.685780536051766,) (0.46857805360517657,)
(4842.69716932477,) (5.814278761550036,) (0.5814278761550036,)
(4843.95259376863,) (5.0797265002356715,) (0.5079726500235672,)
(4845.20799632062,) (6.143810318401743,) (0.6143810318401743,)
(4846.46337682084,) (5.250233742600738,) (0.5250233742600738,)
(4847.71873510938,) (5.158079960847511,) (0.515807996084751,)
(4848.97407102632,) (5.486722747576532,) (0.5486722747576531,)
(4850.22938441177,) (6.309719262684823,) (0.6309719262684823,)
(4851.48467510583,) (5.57504170125027,) (0.557504170125027,)
(4852.73994294857,) (5.486003962300212,) (0.5486003962300212,)
(4853.99518778009,) (6.134984484531124,) (0.6134984484531124,)
(4855.2504094405,) (5.853939409960307,) (0.5853939409960307,)
(4856.50560776988,) (6.124335853420719,) (0.6124335853420719,)
(4857.76078260832,) (6.262579661325464,) (0.6262579661325465,)
(4859.01593379592,) (5.784803501939498,) (0.5784803501939498,)
(4860.27106117277,) (6.973741373921846,) (0.6973741373921846,)
(4861.52616457897,) (6.334012800890361,) (0.6334012800890361,)
(4862.7812438546,) (5.717419319808124,) (0.5717419319808124,)
(4864.03629883977,) (7.012863040838457,) (0.7012863040838457,)
(4865.29132937455,) (6.989169032232774,) (0.6989169032232774,)
(4866.54633529906,) (6.448158459282102,) (0.6448158459282103,)
(4867.80131645338,) (6.923362261106279,) (0.6923362261106278,)
(4869.0562726776,) (7.118425862790665,) (0.7118425862790665,)
(4870.31120381182,) (6.800993628545574,) (0.6800993628545574,)
(4871.56610969613,) (6.62346597745014,) (0.662346597745014,)
(4872.82099017063,) (6.595036907302924,) (0.6595036907302924,)
(4874.0758450754,) (7.321531915057089,) (0.7321531915057089,)
(4875.33067425054,) (7.54638998456721,) (0.754638998456721,)
(4876.58547753615,) (7.117250957795187,) (0.7117250957795187,)
(4877.84025477231,) (7.350637117650699,) (0.7350637117650699,)
(4879.09500579913,) (7.046577930349367,) (0.7046577930349367,)
(4880.34973045668,) (7.168224956522085,) (0.7168224956522085,)
(4881.60442858508,) (7.301215657929469,) (0.730121565792947,)
(4882.8591000244,) (8.025027666452875,) (0.8025027666452875,)
(4884.11374461475,) (8.08181992395914,) (0.8081819923959139,)
(4885.36836219622,) (7.41076668510897,) (0.741076668510897,)
(4886.62295260889,) (7.7189877638037885,) (0.7718987763803788,)
(4887.87751569287,) (7.596372935283558,) (0.7596372935283557,)
(4889.13205128825,) (8.071126081310304,) (0.8071126081310304,)
(4890.38655923511,) (8.656860028227058,) (0.8656860028227058,)
(4891.64103937356,) (7.952530765920997,) (0.7952530765920998,)
(4892.89549154369,) (8.017573601635291,) (0.8017573601635292,)
(4894.14991558558,) (8.554907067789763,) (0.8554907067789763,)
(4895.40431133934,) (8.453925506859566,) (0.8453925506859565,)
(4896.65867864505,) (8.61443819690455,) (0.8614438196904549,)
(4897.91301734282,) (9.250133473797861,) (0.9250133473797861,)
(4899.16732727272,) (8.078431224654057,) (0.8078431224654057,)
(4900.42160827486,) (9.03007524168598,) (0.903007524168598,)
(4901.67586018933,) (9.06382072643451,) (0.906382072643451,)
(4902.93008285623,) (8.966665002519527,) (0.8966665002519527,)
(4904.18427611564,) (9.232439486040999,) (0.9232439486040999,)
(4905.43843980766,) (10.05932271935708,) (1.005932271935708,)
(4906.69257377238,) (9.503679488835765,) (0.9503679488835765,)
(4907.94667784989,) (10.904536974802426,) (1.0904536974802426,)
(4909.2007518803,) (10.07732852891359,) (1.007732852891359,)
(4910.45479570369,) (10.86425733582899,) (1.086425733582899,)
(4911.70880916015,) (10.040701248833672,) (1.0040701248833672,)
(4912.96279208978,) (10.40465441597141,) (1.0404654415971408,)
(4914.21674433268,) (10.43441603728012,) (1.0434416037280119,)
(4915.47066572893,) (11.785803158189848,) (1.178580315818985,)
(4916.72455611863,) (11.370557952490886,) (1.1370557952490885,)
(4917.97841534187,) (11.515572277967284,) (1.1515572277967283,)
(4919.23224323874,) (11.151152485056423,) (1.1151152485056424,)
(4920.48603964934,) (12.887015961292967,) (1.2887015961292967,)
(4921.73980441377,) (11.964222066000326,) (1.1964222066000327,)
(4922.99353737211,) (13.124948621608375,) (1.3124948621608374,)
(4924.24723836446,) (11.80355899030216,) (1.1803558990302159,)
(4925.50090723091,) (12.815696248524134,) (1.2815696248524133,)
(4926.75454381155,) (12.351092256744339,) (1.2351092256744338,)
(4928.00814794648,) (13.688558589510874,) (1.3688558589510875,)
(4929.2617194758,) (12.870745711579906,) (1.2870745711579905,)
(4930.51525823959,) (12.632704327605621,) (1.2632704327605622,)
(4931.76876407794,) (13.736702888149974,) (1.3736702888149974,)
(4933.02223683096,) (12.611182347107572,) (1.2611182347107572,)
(4934.27567633873,) (12.953869902256482,) (1.2953869902256483,)
(4935.52908244135,) (13.184250880349596,) (1.3184250880349597,)
(4936.78245497891,) (13.242775922673593,) (1.3242775922673593,)
(4938.0357937915,) (12.827359339382713,) (1.2827359339382713,)
(4939.28909871923,) (12.901523176899119,) (1.290152317689912,)
(4940.54236960217,) (12.692484098634667,) (1.2692484098634667,)
(4941.79560628042,) (12.014978801238142,) (1.201497880123814,)
(4943.04880859409,) (11.727592900474216,) (1.1727592900474215,)
(4944.30197638325,) (12.30252779231344,) (1.230252779231344,)
(4945.55510948801,) (11.769323465960085,) (1.1769323465960084,)
(4946.80820774846,) (11.30672860020061,) (1.130672860020061,)
(4948.06127100468,) (12.08307106136184,) (1.208307106136184,)
(4949.31429909678,) (10.758594202775091,) (1.0758594202775091,)
(4950.56729186485,) (10.674724674375753,) (1.0674724674375753,)
(4951.82024914897,) (10.934734227035284,) (1.0934734227035283,)
(4953.07317078925,) (10.458888043950548,) (1.0458888043950547,)
(4954.32605662578,) (10.966433990026811,) (1.0966433990026812,)
(4955.57890649864,) (10.72385873909154,) (1.072385873909154,)
(4956.83172024795,) (10.261256657448003,) (1.0261256657448004,)
(4958.08449771377,) (10.315565415334046,) (1.0315565415334045,)
(4959.33723873622,) (9.580214765036493,) (0.9580214765036492,)
(4960.58994315537,) (10.291139873375604,) (1.0291139873375603,)
(4961.84261081134,) (9.610248826946348,) (0.9610248826946348,)
(4963.09524154421,) (10.16846234932294,) (1.016846234932294,)
(4964.34783519406,) (9.139665912892797,) (0.9139665912892797,)
(4965.60039160101,) (9.594147835139019,) (0.9594147835139019,)
(4966.85291060513,) (9.13868815027113,) (0.913868815027113,)
(4968.10539204653,) (9.090185905127413,) (0.9090185905127413,)
(4969.35783576529,) (8.863252284182549,) (0.8863252284182549,)
(4970.61024160151,) (8.344253443685542,) (0.8344253443685542,)
(4971.86260939528,) (8.689163916147738,) (0.8689163916147737,)
(4973.1149389867,) (7.848502134475076,) (0.7848502134475076,)
(4974.36723021586,) (8.405975832573125,) (0.8405975832573125,)
(4975.61948292285,) (7.9003596014957775,) (0.7900359601495778,)
(4976.87169694777,) (8.000333478321217,) (0.8000333478321217,)
(4978.1238721307,) (7.746458380663504,) (0.7746458380663503,)
(4979.37600831175,) (6.9829126337208125,) (0.6982912633720813,)
(4980.62810533101,) (7.8228026463369025,) (0.7822802646336903,)
(4981.88016302856,) (7.091435750046899,) (0.7091435750046899,)
(4983.1321812445,) (7.422931611092247,) (0.7422931611092247,)
(4984.38415981893,) (7.189568941409797,) (0.7189568941409796,)
(4985.63609859194,) (7.640785881748959,) (0.7640785881748959,)
(4986.88799740362,) (6.602635134276342,) (0.6602635134276342,)
(4988.13985609406,) (6.570047720714193,) (0.6570047720714193,)
(4989.39167450336,) (7.167026801243542,) (0.7167026801243541,)
(4990.64345247162,) (6.673598204869709,) (0.6673598204869708,)
(4991.89518983892,) (6.784428828736347,) (0.6784428828736347,)
(4993.14688644535,) (6.75017616005157,) (0.675017616005157,)
(4994.39854213102,) (6.462779012753126,) (0.6462779012753126,)
(4995.65015673602,) (6.007299443790371,) (0.6007299443790372,)
(4996.90173010043,) (6.5928011327998135,) (0.6592801132799814,)
(4998.15326206435,) (5.885832565473219,) (0.5885832565473219,)
(4999.40475246788,) (5.702599614870818,) (0.5702599614870818,)
(5000.6562011511,) (5.992757925913738,) (0.5992757925913738,)
(5001.90760795412,) (5.9072346505210005,) (0.5907234650521,)
(5003.15897271702,) (5.328176365559243,) (0.5328176365559243,)
(5004.4102952799,) (5.534322003158478,) (0.5534322003158478,)
(5005.66157548284,) (5.875837691949094,) (0.5875837691949094,)
(5006.91281316596,) (5.589300501159372,) (0.5589300501159372,)
(5008.16400816933,) (5.961749076553275,) (0.5961749076553275,)
(5009.41516033304,) (5.931239152057523,) (0.5931239152057523,)
(5010.66626949721,) (5.998856672361973,) (0.5998856672361973,)
(5011.91733550191,) (5.716952135330523,) (0.5716952135330523,)
(5013.16835818724,) (5.591173086723583,) (0.5591173086723583,)
(5014.4193373933,) (5.822416961554089,) (0.5822416961554089,)
(5015.67027296017,) (5.460243983260945,) (0.5460243983260945,)
(5016.92116472796,) (5.287505857193437,) (0.5287505857193436,)
(5018.17201253674,) (5.5207155297475525,) (0.5520715529747553,)
(5019.42281622663,) (4.692262739754197,) (0.4692262739754197,)
(5020.6735756377,) (5.052310472225552,) (0.5052310472225552,)
(5021.92429061006,) (5.312979697173183,) (0.5312979697173182,)
(5023.17496098379,) (5.369089797016574,) (0.5369089797016574,)
(5024.42558659899,) (5.135399407096726,) (0.5135399407096726,)
(5025.67616729576,) (5.279397616109495,) (0.5279397616109496,)
(5026.92670291418,) (5.5639540161503795,) (0.556395401615038,)
(5028.17719329436,) (5.445511707588799,) (0.5445511707588799,)
(5029.42763827637,) (5.3946398078176685,) (0.5394639807817668,)
(5030.67803770032,) (5.1996866056290125,) (0.5199686605629013,)
(5031.92839140631,) (5.195427488431439,) (0.5195427488431439,)
(5033.17869923441,) (5.485647587422942,) (0.5485647587422942,)
(5034.42896102473,) (5.189166487491376,) (0.5189166487491377,)
(5035.67917661736,) (5.388872118859904,) (0.5388872118859904,)
(5036.92934585239,) (4.90179284792871,) (0.490179284792871,)
(5038.17946856992,) (4.896259113384257,) (0.4896259113384257,)
(5039.42954461004,) (5.110089164414635,) (0.5110089164414635,)
(5040.67957381284,) (5.473261562819111,) (0.5473261562819112,)
(5041.92955601842,) (4.746822224884816,) (0.47468222248848163,)
(5043.17949106686,) (5.020116339580624,) (0.5020116339580624,)
