objID detectID filterID randomDetID obsTime ra dec raErr decErr extNSigma airMass psfFlux psfFluxErr psfMajorFWHM psfMinorFWHM psfTheta psfCore psfQf psfQfPerfect psfChiSq psfLikelihood apFlux apFluxErr apFillF apRadius kronFlux kronFluxErr kronRad sky skyErr infoFlag infoFlag2 infoFlag3
149251814361908097 152857712540000121 2 0.0874291547457028 55629.5773664 181.43617783 34.38120556 0.007940229959785938 0.008245640434324741 -0.23343800008296967 1.2249499559402466 0.00020012400636915118 2.0673298877227353e-06 1.5671900510787964 1.46110999584198 -58.40549850463867 -0.2742440104484558 0.9986739754676819 0.9986739754676819 1.0426700115203857 -0.8154209852218628 0.0002038990060100332 1.5754300193293602e-06 0.904075026512146 3.3365399837493896 0.000190452003153041 2.707010025915224e-06 2.9234399795532227 1.5070500012370758e-05 1.811720039768261e-06 102760517 128 7374912
149251814361908097 152858756540000107 2 0.662534008419638 55629.5878035 181.43616964 34.38119847 0.007416119799017906 0.007676369976252317 0.10312700271606445 1.27469003200531 0.00020321599731687456 2.0476500139920972e-06 1.475160002708435 1.4389499425888062 81.5115966796875 -0.3252770006656647 0.9997050166130066 0.9997050166130066 1.1213799715042114 0.9178619980812073 0.00020292999397497624 1.582459958626714e-06 0.8996679782867432 3.0804800987243652 0.00019038000027649105 2.6727500426204642e-06 2.8178200721740723 1.580259959155228e-05 1.843039967752702e-06 102760453 128 7374912
149251814361908097 152947032250000128 3 0.120551854484297 55630.4705915 181.43617312 34.38119631 0.010473700240254402 0.010673100128769875 -1.3214099407196045 1.0292099714279175 0.0002158819988835603 2.3224599772220245e-06 1.747979998588562 1.7123600244522095 -78.45680236816406 0.13726399838924408 0.9992009997367859 0.9992009997367859 1.3579200506210327 -0.18636399507522583 0.00021003300207667053 1.6273399978672387e-06 0.9213579893112183 4.105740070343018 0.00019388900545891374 2.951639999082545e-06 3.098299980163574 1.7629699868848547e-05 2.125490027538035e-06 102760517 128 7342144
149251814361908097 152948222250000138 3 0.113796800480966 55630.482484 181.43618335 34.3811974 0.012736399658024311 0.012577099725604057 -0.5797320008277893 1.0308799743652344 0.00021631500567309558 3.2731400096963625e-06 1.5003199577331543 1.4307399988174438 36.86360168457031 0.10321799665689468 0.9980419874191284 0.9980419874191284 1.2819299697875977 -0.5620949864387512 0.0002165769983548671 2.1508299141714815e-06 0.9021919965744019 3.336009979248047 0.00019567899289540946 4.40481016994454e-06 2.7024800777435303 3.454040052019991e-05 3.6753699532710016e-06 102760517 128 7342144
149251814361908097 146667326550000145 5 0.653413573888516 55567.6734394 181.43618018 34.3811997 0.02871979959309101 0.028439300134778023 -1.7481000423431396 1.043239951133728 0.0002267030067741871 8.033859558054246e-06 1.2754900455474854 1.270050048828125 -42.59320068359375 0.4392299950122833 0.9995869994163513 0.9995869994163513 1.1144599914550781 -0.08044610172510147 0.00020384399977046996 3.4174599932157435e-06 0.8996679782867432 3.080169916152954 0.00018586000078357756 1.1173900020367e-05 2.3434500694274902 0.00011518799874465913 1.056949986377731e-05 102760453 128 7374912
149251814361908097 148458387350000142 4 0.0648552859806039 55585.5840589 181.43616729 34.38119973 0.010163400322198868 0.009285089559853077 -0.8032709956169128 1.0311199426651 0.0002621340099722147 3.7445399811986135e-06 1.1715699434280396 1.0455299615859985 23.938499450683594 0.6644870042800903 0.9982500076293945 0.9982500076293945 1.1265300512313843 -0.42181798815727234 0.0002542400034144521 2.5110300612141145e-06 0.8812710046768188 2.8236100673675537 0.00023301999317482114 4.847559921472566e-06 2.513659954071045 3.58102006430272e-05 4.089719823241467e-06 102760517 128 24152128
149251814361908097 148459429350000143 4 0.0605437178728578 55585.594474 181.43617124 34.38119394 0.010074700228869915 0.009152909740805626 -0.5658779740333557 1.0291800498962402 0.00025773700326681137 3.640509930846747e-06 1.2546600103378296 1.1514099836349487 14.945799827575684 0.19582399725914001 0.9995970129966736 0.9995970129966736 1.0645999908447266 -0.5714759826660156 0.0002604649926070124 2.52850009019312e-06 0.8786410093307495 2.82384991645813 0.0002459780080243945 5.249929927231278e-06 2.8031599521636963 3.455760088399984e-05 3.997689873358468e-06 102760453 128 7374912
149251814361908097 152855295550000101 1 0.29642112580726 55629.5532098 181.43616192 34.3811851 0.008908630348742008 0.008318530395627022 0.9173700213432312 1.1367700099945068 0.00019099199562333524 2.0843299353145994e-06 1.571429967880249 1.4379600286483765 -26.589399337768555 -0.1444070041179657 0.9979069828987122 0.9979069828987122 1.2101600170135498 0.3589490056037903 0.00019511100254021585 1.6662800135236466e-06 0.8965409994125366 3.336780071258545 0.0001806740037864074 2.527739979996113e-06 2.9549400806427 5.342189979273826e-06 1.4982199445512379e-06 102760517 128 7374912
149251814361908097 152856410550000098 1 0.361840327607319 55629.5643679 181.43617536 34.38119827 0.011301299557089806 0.011575199663639069 -0.9684010148048401 1.1732399463653564 0.00018700699729379267 2.1914299850323005e-06 1.8727600574493408 1.750980019569397 61.124900817871094 -0.1688690036535263 0.9989500045776367 0.9989500045776367 1.340630054473877 -0.33284398913383484 0.00017972900241147727 1.5921899603199563e-06 0.9201149940490723 4.106649875640869 0.0001668070035520941 2.5558699690009234e-06 3.008430004119873 5.42996986041544e-06 1.5328899962696596e-06 102760517 128 7374912
149251814361908097 124527156370000145 5 0.984978537061232 55346.2717419 181.43617779 34.38119075 0.025968000292778015 0.02423590049147606 0.8953080177307129 1.0366699695587158 0.00024212899734266102 9.057899660547264e-06 1.1536200046539307 1.0142500400543213 -27.365100860595703 0.44811999797821045 0.9996039867401123 0.9996039867401123 1.0801399946212769 0.37062200903892517 0.00022301099670585245 3.8129398944874993e-06 0.8786410093307495 2.8132500648498535 0.000220286994590424 1.2749499546771403e-05 2.0185599327087402 0.00018669200653675944 1.4156699762679636e-05 102760453 128 7374912
149251814361908097 124528376370000139 5 0.10419007400441 55346.2839445 181.43617004 34.3811799 0.027241699397563934 0.024607600644230843 -0.642985999584198 1.0477900505065918 0.00023890199372544885 8.949609764385968e-06 1.2618999481201172 1.0459500551223755 -28.470500946044922 0.14379499852657318 0.9982969760894775 0.9982969760894775 1.0339800119400024 -0.5202329754829407 0.0002227890072390437 3.801159891736461e-06 0.8891630172729492 2.8132500648498535 0.00020541400590445846 1.301360043726163e-05 2.0764200687408447 0.00018638100300449878 1.4013799955137074e-05 102760453 128 7374912
149251814361908097 114755112130000088 2 0.277989933526134 55248.5513349 181.43617762 34.38119421 0.005784580018371344 0.005685320124030113 0.0879632979631424 1.0475399494171143 0.00020930600294377655 2.020759893639479e-06 1.1482399702072144 1.118880033493042 -19.222900390625 -0.060919199138879776 0.9978600144386292 0.9978600144386292 1.1598199605941772 0.9299060106277466 0.00020994700025767088 1.7072100035875337e-06 0.8785349726676941 2.5661399364471436 0.00019701800192706287 2.4878099793568254e-06 2.570580005645752 1.0677200407371856e-05 1.736140006869391e-06 102760517 128 7374912
149251814361908097 114756087130000079 2 0.952874822498183 55248.5610932 181.43616796 34.38120013 0.004586029797792435 0.004604959860444069 -0.5435749888420105 1.060130000114441 0.00020966600277461112 1.9347598936292343e-06 0.9773030281066895 0.9649789929389954 -51.702701568603516 -0.20288600027561188 0.9989309906959534 0.9989309906959534 1.1924400329589844 -0.5867339968681335 0.0002061160048469901 1.6915499827518943e-06 0.8724049925804138 2.3096299171447754 0.00019474899454507977 2.3668999347137287e-06 2.3358099460601807 1.1165900104970206e-05 1.795270009097294e-06 102760517 128 7374912
149251814361908097 111361398220000156 5 0.709499256414826 55214.6141624 181.43618129 34.38120014 0.03698670119047165 0.037696801126003265 -5.003439903259277 1.029360055923462 0.0002475159999448806 1.039099970512325e-05 1.602370023727417 1.2026699781417847 -31.97480010986328 0.0157041996717453 0.7603340148925781 0.7603340148925781 1.0509400367736816 -5.631550266116392e-07 0.00017355100135318935 3.1066499559528893e-06 0.5393580198287964 3.078670024871826 0.00017183099407702684 1.0980399565596599e-05 2.1405301094055176 0.00020049199520144612 1.3011400369578041e-05 102760453 128 32768
149251814361908097 117448980510000092 1 0.0558368973953993 55275.4901154 181.43616569 34.38118984 0.007272710092365742 0.006826879922300577 0.4889470040798187 1.0641499757766724 0.00018840499978978187 1.7571600210430915e-06 1.7495299577713013 1.2892999649047852 40.814300537109375 -0.5000360012054443 0.9988300204277039 0.9675790071487427 1.1916699409484863 0.624879002571106 0.00019057700410485268 1.4973800261941506e-06 0.9003080129623413 3.331789970397949 0.0001768469956004992 2.00771000891109e-06 2.646699905395508 5.093019808555255e-06 1.3302300203577033e-06 102760517 128 7374912
149251814361908097 117449952120000109 1 0.922508217322182 55275.4998345 181.43617782 34.38119917 0.008037419989705086 0.008108260110020638 -0.19763900339603424 1.081220030784607 0.00018946599448099732 1.7912300336320186e-06 1.7955800294876099 1.57669997215271 -46.49610137939453 -0.3611699938774109 0.9992160201072693 0.9992160201072693 1.2900700569152832 -0.8433279991149902 0.00018950499361380935 1.4809800177317811e-06 0.9124879837036133 3.84443998336792 0.00017627699708100408 2.029270035563968e-06 2.8497400283813477 5.663980118697509e-06 1.2755799616570584e-06 102760517 128 7374912
149251814361908097 124527577010000101 5 0.67509335807999 55346.2759588 181.43618498 34.38121011 0.02316810004413128 0.02438409999012947 -0.3369860053062439 1.039929986000061 0.00025362399173900485 9.481210327066947e-06 1.0862499475479126 0.9779930114746094 -61.33430099487305 0.38112300634384155 0.9985629916191101 0.9985629916191101 0.8939939737319946 -0.7361279726028442 0.00023368200345430523 3.891750111506553e-06 0.872169017791748 2.554349899291992 0.0002175639965571463 1.418210013071075e-05 2.0267701148986816 0.00018327499856241047 1.3955400390841532e-05 102760453 128 7374912
149251814361908097 124528821010000093 5 0.157761356940271 55346.2883937 181.43618339 34.38118671 0.025282200425863266 0.025282200425863266 -0.19130699336528778 1.0531500577926636 0.00024816900258883834 1.1543300388439093e-05 1.3902599811553955 1.272629976272583 -62.275699615478516 0.45574700832366943 0.9989479780197144 0.9989479780197144 0.9130520224571228 -0.8482850193977356 0.0002520059933885932 3.9931601349962875e-06 0.9021919965744019 3.3210198879241943 0.00022412299585994333 1.8724600522546098e-05 2.6945900917053223 0.00018227199325338006 1.388869986840291e-05 35651585 128 7374912
149251814361908097 237428659670000118 4 0.958298576956893 56475.2869554 181.43617227 34.38120359 0.010170900262892246 0.011461500078439713 -0.24831999838352203 1.3581000566482544 0.00023484299890697002 3.179709892719984e-06 1.5494699478149414 1.3713300228118896 86.99620056152344 -0.30057498812675476 0.9990649819374084 0.9990649819374084 0.8140559792518616 -0.8038870096206665 0.0002332339936401695 1.7193100347867585e-06 0.8952469825744629 3.0630199909210205 0.00021706000552512705 4.6601498979725875e-06 2.4568800926208496 6.987789674894884e-05 3.648000074463198e-06 102760517 128 7374912
149251814361908097 229147626670000079 1 0.544830140233813 56392.4765211 181.43618189 34.38120758 0.011882100254297256 0.01264370046555996 0.9576740264892578 1.1765999794006348 0.0001610409963177517 2.3746499664412113e-06 1.6962499618530273 1.5328999757766724 63.96049880981445 -0.4927699863910675 0.9984840154647827 0.9984840154647827 0.5293359756469727 0.3382270038127899 0.00016655499348416924 1.5609000456606736e-06 0.9078419804573059 3.318880081176758 0.0001532339956611395 3.3545700262038736e-06 2.70632004737854 5.991560101392679e-06 1.78533002781478e-06 102760517 128 57706560
149251814361908097 229148746670000067 1 0.236335261013671 56392.4877159 181.43615715 34.38120234 0.014689500443637371 0.015796300023794174 0.49296700954437256 1.2210999727249146 0.00015985399659257382 2.5583299247955438e-06 1.9718300104141235 1.5450400114059448 52.72800064086914 -0.29104799032211304 0.9987279772758484 0.9987279772758484 0.5013729929924011 0.6220359802246094 0.00016707699978724122 1.5598300251440378e-06 0.9167320132255554 3.829780101776123 0.0001523100072517991 3.743819888768485e-06 3.054219961166382 5.936659817962209e-06 1.754050003910379e-06 102760517 128 24152128
149251814361908097 185767050550000120 4 0.397005255703819 55958.6706914 181.43616747 34.38119886 0.007342679891735315 0.007000059820711613 0.11914099752902985 1.2015000581741333 0.0002439740055706352 3.7686900213884655e-06 0.896664023399353 0.8304679989814758 -22.20989990234375 -0.12583599984645844 0.9980850219726562 0.9980850219726562 1.020650029182434 0.9051640033721924 0.00024525399203412235 2.5398398975085e-06 0.8379999995231628 1.7967300415039062 0.0002301339991390705 5.870459972356912e-06 1.9373199939727783 0.00010152399772778153 6.266180207603611e-06 102760517 128 7374912
