wavelength        flux_density
3199.78200888852  -4.272135E-29
3200.83372659039  3.277577E-28
3201.88550208646  3.845790E-28
3202.93733533226  2.959407E-28
3203.98922628332  2.257620E-28
3205.04117489516  6.817332E-28
3206.09318112332  9.369880E-28
3207.14524492332  4.253635E-28
3208.19736625068  -8.645862E-29
3209.24954506094  1.328828E-28
3210.30178130962  2.201899E-28
3211.35407495226  2.189024E-28
3212.40642594437  7.099019E-28
3213.45883424148  -3.922700E-28
3214.51129979913  7.580918E-28
3215.56382257284  2.090134E-28
3216.61640251814  4.177707E-28
3217.66903959055  2.022230E-28
3218.7217337456  4.550325E-28
3219.77448493883  5.233405E-28
3220.82729312575  2.214152E-28
3221.8801582619  -3.493543E-28
3222.93308030281  9.299598E-29
3223.98605920399  -2.636419E-29
3225.03909492098  1.865804E-28
3226.09218740931  3.844057E-28
3227.1453366245  3.700067E-28
3228.19854252208  8.653247E-29
3229.25180505758  1.021051E-27
3230.30512418653  4.686410E-28
3231.35849986445  3.526988E-28
3232.41193204687  6.697989E-28
3233.46542068932  1.865836E-28
3234.51896574733  -5.887606E-29
3235.57256717642  6.625017E-28
3236.62622493212  2.218274E-28
3237.67993896996  -9.539195E-29
3238.73370924546  3.084908E-28
3239.78753571416  6.379637E-28
3240.84141833158  -5.812882E-29
3241.89535705325  7.892663E-28
3242.9493518347  -6.973541E-29
3244.00340263145  -9.199784E-29
3245.05750939904  5.722709E-28
3246.11167209298  1.973647E-28
3247.16589066881  3.077551E-28
3248.22016508205  2.283328E-28
3249.27449528823  3.454439E-28
3250.32888124289  2.314435E-28
3251.38332290154  4.827013E-28
3252.43782021972  4.931990E-28
3253.49237315294  9.934242E-29
3254.54698165675  3.496084E-28
3255.60164568666  2.718422E-28
3256.65636519821  1.537180E-28
3257.71114014692  3.106871E-28
3258.76597048832  3.052536E-28
3259.82085617794  3.120943E-28
3260.8757971713  -7.679054E-29
3261.93079342394  5.193860E-28
3262.98584489137  -1.058312E-28
3264.04095152914  4.352482E-28
3265.09611329275  2.041837E-28
3266.15133013775  7.685232E-28
3267.20660201966  4.412921E-28
3268.26192889401  9.134511E-29
3269.31731071632  8.885558E-29
3270.37274744213  7.192109E-28
3271.42823902695  4.827440E-28
3272.48378542633  1.245183E-27
3273.53938659577  4.180451E-28
3274.59504249083  1.214295E-28
3275.65075306701  3.929304E-28
3276.70651827985  4.376930E-28
3277.76233808487  3.373889E-28
3278.81821243761  4.729327E-28
3279.87414129359  -4.791587E-29
3280.93012460834  2.346778E-28
3281.98616233738  2.635189E-28
3283.04225443625  5.337102E-28
3284.09840086046  4.703597E-28
3285.15460156556  1.862406E-28
3286.21085650706  2.810064E-28
3287.26716564049  5.907250E-28
3288.32352892139  -1.098526E-28
3289.37994630527  2.211457E-29
3290.43641774767  4.367245E-28
3291.49294320411  3.330731E-28
3292.54952263013  1.270383E-28
3293.60615598124  6.149052E-28
3294.66284321298  4.531294E-28
3295.71958428087  6.901079E-29
3296.77637914045  -5.350575E-29
3297.83322774723  4.431053E-28
3298.89013005675  5.276303E-28
3299.94708602453  4.756541E-28
3301.00409560611  -1.816167E-28
3302.061158757  -1.218658E-28
3303.11827543274  5.602572E-29
3304.17544558886  4.404517E-28
3305.23266918087  3.111031E-28
3306.28994616432  3.166465E-28
3307.34727649472  -4.795600E-30
3308.40466012761  2.928575E-28
3309.46209701851  1.985483E-28
3310.51958712294  3.545423E-28
3311.57713039645  1.459721E-28
3312.63472679455  4.658975E-28
3313.69237627277  2.614529E-28
3314.75007878664  5.277406E-28
3315.80783429169  2.887713E-28
3316.86564274344  -1.782524E-28
3317.92350409742  5.067051E-28
3318.98141830917  9.996900E-29
3320.0393853342  6.609651E-28
3321.09740512804  3.862357E-28
3322.15547764623  -2.924947E-28
3323.21360284429  1.351275E-28
3324.27178067775  1.602594E-28
3325.33001110213  3.663012E-28
3326.38829407296  3.285726E-28
3327.44662954578  1.297510E-28
3328.5050174761  3.849346E-28
3329.56345781945  2.547218E-28
3330.62195053137  1.775457E-28
3331.68049556738  7.394105E-29
3332.73909288301  8.791264E-29
3333.79774243378  4.229629E-28
3334.85644417523  1.153932E-29
3335.91519806287  2.658377E-28
3336.97400405225  1.164992E-28
3338.03286209888  2.575853E-28
3339.09177215829  1.522050E-28
3340.15073418601  5.680508E-29
3341.20974813757  4.937358E-28
3342.2688139685  4.437555E-28
3343.32793163432  2.295341E-28
3344.38710109056  1.885061E-28
3345.44632229275  4.190044E-28
3346.50559519641  1.888473E-28
3347.56491975708  5.565637E-28
3348.62429593028  5.447892E-28
3349.68372367154  -7.975422E-29
3350.74320293638  7.671432E-29
3351.80273368034  1.347514E-28
3352.86231585894  8.641051E-28
3353.9219494277  8.793838E-28
3354.98163434217  2.537555E-28
3356.04137055785  2.631901E-28
3357.10115803029  5.329997E-28
3358.16099671501  1.578623E-28
3359.22088656753  2.905952E-28
3360.28082754339  7.464639E-29
3361.34081959811  3.664905E-28
3362.40086268722  4.652172E-29
3363.46095676624  4.625050E-28
3364.52110179071  1.764200E-28
3365.58129771615  1.435880E-28
3366.64154449809  4.479471E-28
3367.70184209206  5.373004E-28
3368.76219045358  -8.297893E-29
3369.82258953818  3.404235E-28
3370.88303930139  8.785320E-29
3371.94353969874  3.250287E-28
3373.00409068576  1.711498E-28
3374.06469221796  3.822788E-28
3375.12534425089  2.883982E-28
3376.18604674006  1.187388E-28
3377.24679964101  2.609393E-28
3378.30760290926  3.764885E-28
3379.36845650033  7.770458E-29
3380.42936036977  2.958936E-28
3381.49031447309  3.004881E-28
3382.55131876582  1.746663E-28
3383.6123732035  -1.163109E-28
3384.67347774164  3.233016E-28
3385.73463233577  1.770534E-28
3386.79583694143  4.979681E-28
3387.85709151414  1.298866E-28
3388.91839600942  -1.411106E-28
3389.97975038282  -1.107222E-28
3391.04115458984  1.995246E-28
3392.10260858602  3.484826E-28
3393.16411232689  1.107550E-28
3394.22566576798  1.348314E-28
3395.28726886481  2.807439E-28
3396.34892157291  -1.607151E-28
3397.41062384781  2.355268E-28
3398.47237564503  -2.615216E-28
3399.53417692011  -3.138045E-28
3400.59602762857  9.530349E-29
3401.65792772593  -1.100453E-28
3402.71987716774  9.992412E-29
3403.7818759095  4.308811E-28
3404.84392390676  3.933500E-28
3405.90602111503  1.293575E-28
3406.96816748985  3.574135E-28
3408.03036298674  4.869315E-28
3409.09260756124  3.832911E-28
3410.15490116886  -7.302159E-29
3411.21724376514  3.595270E-28
3412.2796353056  5.752624E-29
3413.34207574577  7.011287E-29
3414.40456504119  9.810674E-29
3415.46710314737  8.652205E-30
3416.52969001984  -9.245740E-29
3417.59232561413  3.569091E-28
3418.65500988577  1.369960E-28
3419.71774279029  4.934321E-28
3420.78052428322  1.540588E-28
3421.84335432007  4.312157E-28
3422.90623285638  4.979318E-28
3423.96915984768  6.091733E-29
3425.0321352495  -7.867948E-29
3426.09515901735  3.629977E-28
3427.15823110678  1.739036E-28
3428.2213514733  2.667534E-28
3429.28452007244  4.806047E-29
3430.34773685974  3.663663E-28
3431.41100179072  1.548590E-28
3432.4743148209  6.790935E-30
3433.53767590582  2.398132E-29
3434.601085001  2.020139E-28
3435.66454206197  1.453239E-28
3436.72804704426  9.173574E-29
3437.79159990339  3.782546E-28
3438.8552005949  -2.637265E-29
3439.9188490743  2.751709E-28
3440.98254529713  1.899817E-29
3442.04628921892  1.047529E-28
3443.11008079519  -5.034416E-29
3444.17391998146  1.706180E-28
3445.23780673328  -3.529851E-29
3446.30174100616  1.273362E-28
3447.36572275564  -4.458658E-31
3448.42975193723  2.209981E-30
3449.49382850647  1.851450E-28
3450.55795241889  3.862659E-28
3451.62212363001  3.272730E-28
3452.68634209536  2.978342E-28
3453.75060777046  1.724189E-28
3454.81492061086  2.938904E-29
3455.87928057206  1.140173E-28
3456.94368760961  4.201074E-28
3458.00814167902  9.612217E-29
3459.07264273583  1.072540E-28
3460.13719073556  -2.862284E-30
3461.20178563375  3.945865E-28
3462.26642738591  3.660899E-28
3463.33111594758  8.482429E-29
3464.39585127428  3.934035E-29
3465.46063332154  -3.275501E-29
3466.52546204489  2.797062E-28
3467.59033739985  8.790520E-29
3468.65525934196  -4.862601E-30
3469.72022782674  1.124071E-29
3470.78524280972  3.227966E-28
3471.85030424642  1.719038E-28
3472.91541209238  2.492134E-29
3473.98056630312  1.327642E-28
3475.04576683417  2.047207E-28
3476.11101364105  3.279452E-28
3477.1763066793  1.935029E-28
3478.24164590444  1.407646E-28
3479.307031272  1.266339E-28
3480.37246273751  6.269260E-28
3481.43794025648  6.215800E-30
3482.50346378446  2.369389E-29
3483.56903327697  -5.322197E-29
3484.63464868954  3.522708E-28
3485.70030997769  8.824981E-29
3486.76601709695  1.583161E-29
3487.83177000285  2.251623E-28
3488.89756865092  1.949100E-28
3489.96341299668  -1.025082E-28
3491.02930299567  8.978663E-29
3492.0952386034  1.692774E-28
3493.16121977541  -2.200920E-28
3494.22724646722  2.058557E-28
3495.29331863437  1.770138E-28
3496.35943623238  1.226915E-28
3497.42559921677  5.160463E-28
3498.49180754308  6.471323E-29
3499.55806116683  -2.537184E-28
3500.62436004355  -1.543513E-29
3501.69070412877  2.956169E-28
3502.75709337801  2.263413E-28
3503.82352774681  2.015894E-28
3504.89000719068  2.822676E-28
3505.95653166516  2.376196E-28
3507.02310112578  1.165602E-28
3508.08971552806  3.075501E-28
3509.15637482753  4.766002E-29
3510.22307897972  1.641124E-28
3511.28982794015  -4.393374E-29
3512.35662166436  2.768070E-29
3513.42346010786  2.635133E-28
3514.4903432262  1.099624E-28
3515.55727097488  2.777250E-28
3516.62424330946  1.046254E-28
3517.69126018544  1.834068E-28
3518.75832155836  2.942392E-28
3519.82542738375  1.213478E-28
3520.89257761712  2.001417E-28
3521.95977221402  6.235847E-29
3523.02701112997  2.265783E-28
3524.0942943205  1.412537E-28
3525.16162174112  2.150577E-28
3526.22899334738  3.823282E-28
3527.2964090948  7.192762E-30
3528.3638689389  3.802923E-28
3529.43137283522  2.857865E-29
3530.49892073927  6.901189E-29
3531.5665126066  3.523922E-28
3532.63414839272  4.565690E-28
3533.70182805316  6.974367E-29
3534.76955154346  3.199621E-28
3535.83731881913  9.057132E-29
3536.90512983572  2.799287E-28
3537.97298454873  6.532999E-29
3539.04088291371  2.314091E-28
3540.10882488617  3.436747E-28
3541.17681042165  3.266770E-28
3542.24483947568  -1.617224E-29
3543.31291200378  2.214370E-28
3544.38102796147  3.338797E-28
3545.4491873043  2.077813E-28
3546.51738998777  6.206918E-29
3547.58563596743  2.337379E-28
3548.6539251988  2.814560E-28
3549.7222576374  3.014065E-28
3550.79063323877  2.824181E-28
3551.85905195843  1.242967E-28
3552.92751375191  4.272132E-28
3553.99601857474  3.757112E-28
3555.06456638244  1.889034E-28
3556.13315713055  2.275138E-28
3557.20179077458  1.793826E-28
3558.27046727007  2.579233E-28
3559.33918657255  4.020891E-28
3560.40794863753  3.784032E-28
3561.47675342056  2.211857E-28
3562.54560087716  3.174585E-28
3563.61449096285  1.265960E-28
3564.68342363316  3.219139E-28
3565.75239884362  2.575532E-28
3566.82141654976  3.384350E-28
3567.8904767071  -8.980270E-29
3568.95957927118  2.187892E-28
3570.02872419752  8.275740E-29
3571.09791144164  1.213430E-28
3572.16714095908  1.020621E-29
3573.23641270537  3.355472E-28
3574.30572663602  1.697082E-28
3575.37508270657  1.273483E-28
3576.44448087255  8.128040E-29
3577.51392108948  1.692429E-28
3578.58340331289  6.854768E-29
3579.6529274983  4.690481E-29
3580.72249360126  2.084319E-28
3581.79210157727  1.076933E-28
3582.86175138188  2.652871E-28
3583.93144297061  9.113942E-29
3585.00117629898  2.214940E-28
3586.07095132252  1.640020E-28
3587.14076799677  6.116044E-28
3588.21062627724  -2.177465E-28
3589.28052611947  4.633969E-30
3590.35046747899  1.916137E-28
3591.42045031131  2.997304E-29
3592.49047457197  1.168557E-28
3593.5605402165  5.963106E-29
3594.63064720042  1.544898E-28
3595.70079547927  2.997201E-28
3596.77098500856  4.893753E-28
3597.84121574383  2.245603E-28
3598.9114876406  3.230760E-28
3599.9818006544  3.500736E-28
3601.05215474077  4.322305E-28
3602.12254985522  1.338819E-28
3603.19298595328  1.679241E-28
3604.26346299049  2.250862E-28
3605.33398092236  3.564458E-28
3606.40453970443  4.268800E-28
3607.47513929222  2.781638E-28
3608.54577964127  1.263721E-28
3609.6164607071  1.388624E-28
3610.68718244523  1.741857E-28
3611.7579448112  5.920548E-29
3612.82874776052  -8.851434E-29
3613.89959124874  4.675827E-28
3614.97047523138  1.696068E-28
3616.04139966396  3.438116E-28
3617.11236450201  3.432932E-29
3618.18336970106  2.884983E-28
3619.25441521664  2.559908E-28
3620.32550100427  1.522100E-28
3621.39662701949  4.957653E-28
3622.46779321781  2.127908E-28
3623.53899955478  3.472972E-28
3624.6102459859  2.259108E-28
3625.68153246672  4.492451E-28
3626.75285895276  2.435649E-28
3627.82422539955  6.873562E-29
3628.89563176261  2.680062E-28
3629.96707799748  4.201071E-28
3631.03856405968  3.086514E-28
3632.11008990473  2.410050E-28
3633.18165548817  3.572486E-28
3634.25326076552  5.054974E-29
3635.32490569231  4.726198E-28
3636.39659022407  7.160121E-29
3637.46831431632  4.123671E-28
3638.5400779246  2.155258E-28
3639.61188100443  1.639087E-28
3640.68372351133  2.612743E-28
3641.75560540085  2.602851E-28
3642.82752662849  4.116102E-28
3643.8994871498  1.899373E-28
3644.97148692029  1.137377E-28
3646.0435258955  2.628460E-28
3647.11560403095  1.416568E-29
3648.18772128218  5.346107E-29
3649.2598776047  1.872070E-28
3650.33207295405  2.264007E-28
3651.40430728575  3.220592E-28
3652.47658055533  1.844719E-28
3653.54889271832  9.210015E-29
3654.62124373025  7.452444E-29
3655.69363354664  2.067212E-28
3656.76606212302  1.623465E-28
3657.83852941492  3.770287E-29
3658.91103537787  1.348967E-28
3659.98357996739  4.049702E-28
3661.05616313901  6.862977E-29
3662.12878484827  7.354479E-29
3663.20144505067  2.881425E-28
3664.27414370177  1.855749E-28
3665.34688075707  3.132335E-28
3666.41965617211  1.455009E-28
3667.49246990242  2.015998E-28
3668.56532190352  2.515113E-28
3669.63821213095  2.694410E-28
3670.71114054022  1.938404E-28
3671.78410708687  1.108481E-28
3672.85711172643  1.757105E-28
3673.93015441442  -4.314834E-29
3675.00323510637  3.284532E-28
3676.0763537578  4.964549E-28
3677.14951032425  2.323480E-28
3678.22270476124  4.685225E-28
3679.2959370243  1.878865E-28
3680.36920706896  2.925402E-28
3681.44251485074  3.459588E-28
3682.51586032517  2.637280E-28
3683.58924344779  3.082298E-28
3684.66266417411  5.332824E-28
3685.73612245967  5.205631E-28
3686.80961825998  1.996924E-28
3687.88315153059  5.690062E-28
3688.95672222702  2.696758E-28
3690.03033030479  4.233460E-28
3691.10397571944  5.098988E-28
3692.17765842648  4.279527E-28
3693.25137838145  2.506572E-28
3694.32513553988  3.693552E-28
3695.39892985729  1.472713E-28
3696.47276128921  3.349027E-28
3697.54662979117  6.060854E-28
3698.62053531869  5.829726E-28
3699.69447782731  4.069778E-28
3700.76845727255  2.777140E-28
3701.84247360993  3.628296E-28
3702.91652679499  3.410366E-28
3703.99061678326  3.107795E-28
3705.06474353025  3.958644E-28
3706.1389069915  3.267064E-28
3707.21310712254  5.180056E-28
3708.28734387889  4.287636E-28
3709.36161721609  3.837924E-28
3710.43592708965  3.641980E-28
3711.51027345511  7.205477E-28
3712.58465626799  4.969909E-28
3713.65907548382  2.498631E-28
3714.73353105813  5.691694E-28
3715.80802294645  3.766716E-28
3716.8825511043  6.876392E-28
3717.95711548721  3.222806E-28
3719.03171605071  7.194744E-28
3720.10635275033  4.528417E-28
3721.18102554159  6.846431E-28
3722.25573438002  8.771288E-28
3723.33047922115  5.309058E-28
3724.40526002051  5.714463E-28
3725.48007673362  4.581044E-28
3726.55492931601  5.771094E-28
3727.62981772321  5.749654E-28
3728.70474191075  2.374824E-28
3729.77970183415  3.548506E-28
3730.85469744895  5.920489E-28
3731.92972871066  5.256967E-28
3733.00479557482  6.688178E-28
3734.07989799696  5.433253E-28
3735.1550359326  6.300036E-28
3736.23020933726  3.271878E-28
3737.30541816649  7.645065E-28
3738.38066237579  4.190883E-28
3739.45594192071  5.397092E-28
3740.53125675678  3.313565E-28
3741.6066068395  5.248046E-28
3742.68199212442  4.496776E-28
3743.75741256707  3.293159E-28
3744.83286812296  5.072772E-28
3745.90835874763  3.982905E-28
3746.98388439661  4.183255E-28
3748.05944502542  2.848556E-28
3749.13504058959  2.887829E-28
3750.21067104464  3.823324E-28
3751.28633634611  2.886624E-28
3752.36203644953  5.623602E-28
3753.43777131041  4.317295E-28
3754.51354088429  5.075774E-28
3755.5893451267  4.449218E-28
3756.66518399316  1.365514E-28
3757.7410574392  4.847940E-28
3758.81696542035  4.893028E-28
3759.89290789213  2.405419E-28
3760.96888481008  3.333501E-28
3762.04489612972  3.572203E-28
3763.12094180657  2.500443E-28
3764.19702179618  4.388852E-28
3765.27313605405  2.870159E-28
3766.34928453572  2.076879E-28
3767.42546719673  2.795596E-28
3768.50168399259  4.769675E-28
3769.57793487883  3.279454E-28
3770.65421981098  5.033520E-28
3771.73053874457  4.952968E-28
3772.80689163513  1.491204E-28
3773.88327843818  4.744649E-28
3774.95969910925  2.955292E-28
3776.03615360387  4.122330E-28
3777.11264187757  4.094099E-28
3778.18916388587  4.999171E-28
3779.2657195843  4.440269E-28
3780.34230892839  4.268919E-28
3781.41893187367  4.855676E-28
3782.49558837566  4.343428E-28
3783.57227838989  3.604104E-28
3784.64900187189  4.432702E-28
3785.72575877719  4.412587E-28
3786.80254906131  4.122403E-28
3787.87937267979  4.784677E-28
3788.95622958814  5.261742E-28
3790.0331197419  4.070894E-28
3791.11004309659  4.965265E-28
3792.18699960775  2.319297E-28
3793.26398923089  2.441284E-28
3794.34101192155  6.051123E-28
3795.41806763526  2.486033E-28
3796.49515632754  3.345796E-28
3797.57227795391  4.950217E-28
3798.64943246992  3.037582E-28
3799.72661983108  4.765762E-28
3800.80383999292  4.835107E-28
3801.88109291097  3.454513E-28
3802.95837854076  6.345999E-28
3804.03569683781  4.085885E-28
3805.11304775765  6.391293E-28
3806.19043125582  5.482286E-28
3807.26784728783  4.270643E-28
3808.34529580922  3.695455E-28
3809.42277677551  3.979926E-28
3810.50029014222  1.928370E-28
3811.5778358649  1.743486E-28
3812.65541389906  3.639793E-28
3813.73302420024  5.466324E-28
3814.81066672395  2.754771E-28
3815.88834142574  2.600395E-28
3816.96604826111  2.078928E-28
3818.04378718561  3.242488E-28
3819.12155815477  1.839064E-28
3820.1993611241  2.681435E-28
3821.27719604913  4.015860E-28
3822.3550628854  2.180454E-28
3823.43296158842  2.283211E-28
3824.51089211374  2.990118E-28
3825.58885441687  2.535267E-28
3826.66684845335  2.104596E-28
3827.74487417869  1.746227E-28
3828.82293154844  3.333998E-28
3829.90102051811  2.571046E-28
3830.97914104323  4.849231E-28
3832.05729307934  1.779386E-28
3833.13547658195  1.597901E-28
3834.2136915066  3.302515E-28
3835.29193780881  3.006407E-28
3836.37021544411  1.735957E-28
3837.44852436803  1.883639E-28
3838.5268645361  2.872053E-28
3839.60523590384  1.305291E-28
3840.68363842679  3.071800E-28
3841.76207206046  2.715408E-28
3842.84053676039  3.061818E-28
3843.9190324821  1.136756E-28
3844.99755918112  1.527868E-28
3846.07611681298  2.571145E-28
3847.15470533321  2.873651E-28
3848.23332469733  3.157087E-28
3849.31197486088  1.171620E-28
3850.39065577937  2.281098E-28
3851.46936740834  1.794508E-28
3852.54810970332  2.225467E-28
3853.62688261982  3.645747E-29
3854.70568611339  1.907965E-28
3855.78452013954  8.154561E-29
3856.86338465381  1.895646E-28
3857.94227961172  1.376914E-28
3859.0212049688  2.579134E-28
3860.10016068057  8.548845E-29
3861.17914670257  5.970668E-29
3862.25816299032  9.597540E-29
3863.33720949936  3.042425E-28
3864.4162861852  2.559666E-28
3865.49539300337  2.237980E-28
3866.57452990941  2.599515E-28
3867.65369685883  -8.067338E-30
3868.73289380718  1.465353E-28
3869.81212070996  1.239523E-28
3870.89137752273  1.866797E-28
3871.97066420099  1.935563E-28
3873.04998070027  1.075554E-28
3874.12932697612  1.308082E-28
3875.20870298404  -3.851649E-29
3876.28810867958  1.122102E-28
3877.36754401826  1.970605E-28
3878.4470089556  2.000610E-28
3879.52650344713  5.586324E-29
3880.60602744838  2.884347E-28
3881.68558091488  1.177341E-28
3882.76516380216  2.824753E-29
3883.84477606574  1.395135E-28
3884.92441766115  2.279934E-28
3886.00408854391  2.840927E-28
3887.08378866957  2.205755E-28
3888.16351799364  3.174520E-28
3889.24327647164  3.102900E-28
3890.32306405912  3.189266E-28
3891.40288071159  -6.361150E-29
3892.48272638458  1.875528E-28
3893.56260103363  4.458981E-28
3894.64250461426  1.161362E-28
3895.72243708199  -9.879744E-29
3896.80239839235  3.112967E-28
3897.88238850087  1.081924E-28
3898.96240736309  1.179635E-28
