wavelength	flux_density
4677.98245163853  -1.325638E-29
4679.4823610019  -1.608053E-30
4680.98230154297  -1.423920E-30
4682.48227325132  -1.746804E-29
4683.98227611653  -1.232426E-30
4685.48231012818  -2.500958E-30
4686.98237527584  1.406817E-29
4688.4824715491  2.749595E-30
4689.98259893752  1.549329E-30
4691.48275743069  3.796607E-31
4692.98294701819  -1.606497E-30
4694.48316768959  -1.024055E-30
4695.98341943447  4.511245E-30
4697.4837022424  3.964606E-30
4698.98401610297  -5.550995E-31
4700.48436100576  1.793321E-30
4701.98473694034  3.960223E-30
4703.48514389628  -2.871474E-30
4704.98558186317  2.096966E-30
4706.48605083058  1.027601E-30
4707.9865507881  -1.935863E-30
4709.48708172529  2.186201E-31
4710.98764363174  2.438829E-31
4712.48823649702  9.642125E-31
4713.98886031072  5.672853E-31
4715.4895150624  -4.082769E-32
4716.99020074166  8.251254E-33
4718.49091733805  -2.376242E-31
4719.99166484117  -1.314656E-30
4721.49244324059  8.784794E-32
4722.99325252589  6.371210E-33
4724.49409268664  -1.983118E-32
4725.99496371242  -9.584302E-33
4727.49586559282  3.311241E-31
4728.9967983174  6.799431E-32
4730.49776187575  -1.253732E-31
4731.99875625744  4.523386E-31
4733.49978145205  4.455206E-31
4735.00083744916  1.664104E-30
4736.50192423835  -1.622897E-30
4738.00304180919  1.243131E-30
4739.50419015127  -1.756467E-30
4741.00536925415  7.967441E-31
4742.50657910742  4.606597E-31
4744.00781970065  -2.099954E-30
4745.50909102343  -2.099521E-30
4747.01039306532  1.754295E-30
4748.51172581592  1.706372E-30
4750.01308926478  1.692054E-30
4751.51448340151  -4.997869E-31
4753.01590821566  1.425696E-31
4754.51736369681  -1.211398E-30
4756.01884983456  -1.817680E-30
4757.52036661847  1.076416E-30
4759.02191403811  -1.174708E-30
4760.52349208308  1.737150E-30
4762.02510074294  6.868212E-31
4763.52674000728  6.939839E-31
4765.02840986567  2.857599E-32
4766.53011030768  2.766948E-30
4768.03184132291  -3.267874E-30
4769.53360290091  5.796742E-31
4771.03539503128  -1.029018E-30
4772.53721770359  -2.300956E-30
4774.03907090742  -4.632360E-31
4775.54095463234  1.653725E-30
4777.04286886793  1.454848E-30
4778.54481360378  1.043235E-30
4780.04678882945  8.379857E-31
4781.54879453452  -5.297556E-32
4783.05083070858  -6.546806E-31
4784.5528973412  2.977458E-31
4786.05499442196  1.654452E-31
4787.55712194044  -4.552676E-32
4789.0592798862  -1.687961E-31
4790.56146824884  -2.096869E-31
4792.06368701793  1.223947E-31
4793.56593618305  1.193274E-30
4795.06821573376  -1.185958E-30
4796.57052565966  1.355631E-30
4798.07286595032  1.316645E-30
4799.57523659532  -1.701279E-31
4801.07763758423  1.230645E-30
4802.58006890663  8.256784E-31
4804.08253055211  5.721451E-31
4805.58502251023  3.933302E-30
4807.08754477057  6.205151E-31
4808.59009732272  1.757706E-30
4810.09268015625  -2.114096E-30
4811.59529326074  -9.091712E-31
4813.09793662576  -2.417424E-30
4814.60061024089  5.311202E-30
4816.10331409572  -1.456808E-30
4817.60604817982  1.979980E-30
4819.10881248276  3.099137E-30
4820.61160699412  -2.136006E-30
4822.11443170349  -6.766462E-30
4823.61728660044  -1.819948E-31
4825.12017167454  1.171935E-30
4826.62308691538  -6.367584E-31
4828.12603231253  4.386087E-31
4829.62900785556  1.967957E-30
4831.13201353407  -4.150337E-30
4832.63504933762  -6.773666E-30
4834.1381152558  2.309088E-30
4835.64121127817  4.568556E-30
4837.14433739432  9.702238E-30
4838.64749359383  -5.213110E-30
4840.15067986627  -6.337871E-30
4841.65389620122  -7.919679E-31
4843.15714258826  2.630129E-30
4844.66041901697  1.065077E-29
4846.16372547692  2.868685E-31
4847.66706195769  -4.114115E-30
4849.17042844886  -2.065391E-31
4850.67382494  -8.256456E-30
4852.1772514207  9.648668E-30
4853.68070788054  4.585396E-31
4855.18419430908  1.159743E-29
4856.68771069591  -3.205834E-30
4858.1912570306  1.059062E-29
4859.69483330274  -1.354298E-29
4861.19843950189  1.041578E-29
4862.70207561765  1.393090E-29
4864.20574163958  9.054867E-30
4865.70943755726  9.498948E-30
4867.21316336027  9.050813E-30
4868.71691903819  7.545407E-31
4870.2207045806  4.806830E-30
4871.72451997707  7.960044E-30
4873.22836521718  -1.105455E-29
4874.73224029051  2.620540E-30
4876.23614518664  -9.937746E-30
4877.74007989514  -4.958352E-30
4879.24404440559  9.758768E-30
4880.74803870757  1.474562E-29
4882.25206279066  -1.208966E-29
4883.75611664443  2.359885E-29
4885.26020025847  1.635222E-29
4886.76431362234  1.701917E-29
4888.26845672564  9.905657E-30
4889.77262955792  3.659311E-30
4891.27683210879  2.085132E-29
4892.78106436779  -1.341809E-31
4894.28532632453  -7.793216E-31
4895.78961796858  1.258892E-29
4897.29393928951  -6.119639E-30
4898.79829027689  -1.212356E-30
4900.30267092032  -9.926731E-30
4901.80708120936  1.006474E-29
4903.3115211336  5.833689E-30
4904.81599068261  3.507834E-31
4906.32048984597  2.757259E-29
4907.82501861325  -2.126656E-29
4909.32957697404  9.923655E-31
4910.83416491791  -1.609826E-29
4912.33878243444  -2.194250E-29
4913.84342951321  3.056910E-30
4915.34810614379  1.235800E-29
4916.85281231577  -1.006139E-29
4918.35754801871  2.971716E-29
4919.86231324221  -1.407021E-29
4921.36710797583  1.952965E-29
4922.87193220915  -2.078850E-29
4924.37678593175  1.872493E-29
4925.88166913321  1.463330E-29
4927.38658180311  1.869421E-29
4928.89152393102  -3.325409E-29
4930.39649550652  2.110471E-29
4931.90149651919  -8.543230E-30
4933.40652695861  3.266642E-29
4934.91158681435  5.971224E-30
4936.41667607599  -2.652471E-29
4937.92179473312  1.663329E-29
4939.4269427753  -2.149804E-29
4940.93212019211  1.284000E-29
4942.43732697314  -1.941762E-29
4943.94256310795  -2.090004E-29
4945.44782858614  -1.055123E-30
4946.95312339727  9.972695E-30
4948.45844753092  -8.679855E-30
4949.96380097667  -1.072250E-29
4951.46918372411  2.932927E-29
4952.97459576279  4.375505E-29
4954.48003708231  4.207651E-29
4955.98550767225  5.081430E-30
4957.49100752217  1.490297E-29
4958.99653662165  1.564170E-29
4960.50209496028  -6.068276E-31
4962.00768252764  3.411394E-29
4963.51329931329  2.391686E-30
4965.01894530682  9.874098E-30
4966.5246204978  6.919669E-31
4968.03032487581  7.321490E-29
4969.53605843044  1.417152E-29
4971.04182115125  -5.439080E-29
4972.54761302783  2.594984E-29
4974.05343404975  3.047860E-30
4975.55928420659  3.804667E-29
4977.06516348793  1.658809E-28
4978.57107188334  7.371323E-29
4980.07700938241  -9.720505E-30
4981.58297597471  3.386030E-29
4983.08897164981  7.427164E-30
4984.59499639731  -9.105338E-30
4986.10105020676  -3.154292E-29
4987.60713306776  3.182481E-29
4989.11324496988  6.790907E-29
4990.61938590269  6.853560E-29
4992.12555585578  4.022732E-29
4993.63175481872  6.218662E-29
4995.13798278109  1.865113E-29
4996.64423973247  4.597940E-30
4998.15052566243  2.120554E-30
4999.65684056056  2.572513E-29
5001.16318441642  8.695518E-31
5002.6695572196  5.655454E-29
5004.17595895968  -7.033136E-30
