wavelength	flux_density
5478.22547834114  3.819072E-29
5480.49965180165  4.256849E-29
5482.77400605515  3.999652E-29
5485.04854100928  4.222203E-29
5487.3232565716  4.182913E-29
5489.59815264962  2.593141E-29
5491.87322915075  4.345849E-29
5494.14848598236  4.322951E-29
5496.42392305175  5.040092E-29
5498.69954026613  5.397163E-29
5500.97533753268  4.067479E-29
5503.25131475848  7.334526E-29
5505.52747185054  7.154615E-29
5507.80380871583  4.749533E-29
5510.08032526123  7.000032E-29
5512.35702139356  5.287127E-29
5514.63389701957  4.210413E-29
5516.91095204594  6.588410E-29
5519.18818637928  4.964825E-29
5521.46559992615  7.145782E-29
5523.74319259302  4.683148E-29
5526.02096428629  8.389797E-29
5528.29891491232  5.934588E-29
5530.57704437738  6.801437E-29
5532.85535258767  4.820026E-29
5535.13383944934  7.027259E-29
5537.41250486845  7.218550E-29
5539.69134875101  6.083862E-29
5541.97037100295  5.061994E-29
5544.24957153014  6.666170E-29
5546.52895023837  7.916168E-29
5548.80850703339  8.369744E-29
5551.08824182085  8.224165E-29
5553.36815450635  8.469594E-29
5555.64824499542  7.245719E-29
5557.92851319351  5.844104E-29
5560.20895900601  9.052163E-29
5562.48958233826  1.012782E-28
5564.7703830955  8.263609E-29
5567.05136118293  8.183461E-29
5569.33251650566  1.081868E-28
5571.61384896874  7.925642E-29
5573.89535847716  1.515315E-28
5576.17704493584  1.139405E-28
5578.45890824963  7.039872E-29
5580.74094832329  7.874797E-29
5583.02316506155  1.195577E-28
5585.30555836905  1.291728E-28
5587.58812815037  1.048135E-28
5589.87087431001  1.043041E-28
5592.15379675242  1.135491E-28
5594.43689538196  1.175487E-28
5596.72017010295  9.452006E-29
5599.00362081961  1.374255E-28
5601.28724743612  1.114990E-28
5603.57104985659  1.487164E-28
5605.85502798503  1.196363E-28
5608.13918172542  1.214430E-28
5610.42351098165  1.283236E-28
5612.70801565755  1.215899E-28
5614.99269565689  1.423839E-28
5617.27755088335  1.755679E-28
5619.56258124056  1.755336E-28
5621.84778663208  1.402899E-28
5624.1331669614  1.460516E-28
5626.41872213195  1.638380E-28
5628.70445204706  1.574088E-28
5630.99035661003  1.954008E-28
5633.27643572408  1.833018E-28
